,Customer_ID,CustomerFirstDatePurchase,Gender,AgeGroup,TotalTrans,Type1Last1,Type1Last2,Type1Last3,Type1Last4,Tenure,Type1Last5_pred
35013,915379AZ,2022-01-19 00:00:00,Male,50-64,0.053475935828877,ActivityE,ActivityF,ActivityB,ActivityB,2.40366972477064,ActivityB
35014,915383AZ,2022-01-19 00:00:00,Female,>64,0.053475935828877,ActivityF,ActivityA,ActivityD,ActivityA,2.40366972477064,ActivityD
35015,915384AZ,2022-01-19 00:00:00,Male,19-29,0.160427807486631,ActivityB,ActivityA,ActivityD,ActivityB,2.40366972477064,ActivityB
35016,915387AZ,2022-01-19 00:00:00,Female,19-29,0.294117647058823,ActivityB,ActivityB,ActivityD,ActivityB,2.40366972477064,ActivityB
35017,915388AZ,2022-01-19 00:00:00,Male,>64,0.0267379679144385,ActivityF,ActivityC,ActivityE,ActivityE,2.40366972477064,ActivityA
35018,915391AZ,2022-01-19 00:00:00,Female,30-39,0,ActivityE,ActivityE,ActivityF,ActivityD,2.40366972477064,ActivityB
35019,915393AZ,2022-01-19 00:00:00,Female,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.40366972477064,ActivityF
35020,915399AZ,2022-01-19 00:00:00,Female,19-29,0.294117647058823,ActivityE,ActivityE,ActivityA,ActivityB,2.40366972477064,ActivityB
35021,915402AZ,2022-01-19 00:00:00,Male,19-29,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityE,2.40366972477064,ActivityF
35022,915411AZ,2022-01-19 00:00:00,Female,19-29,0,ActivityB,ActivityB,ActivityB,ActivityA,2.40366972477064,ActivityD
35023,915423AZ,2022-01-19 00:00:00,Male,40-49,0,ActivityC,ActivityC,ActivityA,ActivityD,2.40366972477064,ActivityD
35024,915466AZ,2022-01-19 00:00:00,Male,40-49,0.294117647058823,ActivityD,ActivityD,ActivityD,ActivityD,2.40366972477064,ActivityD
35025,915482AZ,2022-01-19 00:00:00,Male,40-49,0.347593582887701,ActivityD,ActivityB,ActivityB,ActivityB,2.40366972477064,ActivityB
35026,915486AZ,2022-01-19 00:00:00,Male,50-64,0.508021390374332,ActivityD,ActivityD,ActivityD,ActivityD,2.40366972477064,ActivityD
35027,915488AZ,2022-01-19 00:00:00,Female,19-29,0.320855614973262,ActivityE,ActivityE,ActivityA,ActivityE,2.40366972477064,ActivityA
35028,915496AZ,2022-01-19 00:00:00,Female,40-49,0.053475935828877,ActivityD,ActivityA,ActivityD,ActivityB,2.40366972477064,ActivityB
35029,915498AZ,2022-01-19 00:00:00,Female,19-29,0.0802139037433155,ActivityB,ActivityB,ActivityB,ActivityB,2.40366972477064,ActivityB
35030,915508AZ,2022-01-19 00:00:00,Female,50-64,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.40366972477064,ActivityA
35031,915516AZ,2022-01-19 00:00:00,Male,30-39,0.160427807486631,ActivityA,ActivityA,ActivityD,ActivityC,2.40366972477064,ActivityB
35032,915520AZ,2022-01-19 00:00:00,Male,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,2.40366972477064,ActivityF
35033,915537AZ,2022-01-19 00:00:00,Male,50-64,0.0267379679144385,ActivityD,ActivityB,ActivityB,ActivityA,2.40366972477064,ActivityD
35034,915538AZ,2022-01-19 00:00:00,Male,30-39,0.240641711229946,ActivityD,ActivityD,ActivityD,ActivityD,2.40366972477064,ActivityD
35035,915540AZ,2022-01-19 00:00:00,Male,19-29,0.320855614973262,ActivityE,ActivityE,ActivityE,ActivityF,2.40366972477064,ActivityF
35036,915542AZ,2022-01-19 00:00:00,Female,30-39,0.454545454545455,ActivityE,ActivityE,ActivityE,ActivityE,2.40366972477064,ActivityE
35037,915543AZ,2022-01-19 00:00:00,Male,30-39,0,ActivityB,ActivityA,ActivityD,ActivityA,2.40366972477064,ActivityD
35038,915550AZ,2022-01-19 00:00:00,Male,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityF,ActivityF,2.40366972477064,ActivityF
35039,915557AZ,2022-01-19 00:00:00,Female,30-39,0.695187165775401,ActivityE,ActivityB,ActivityD,ActivityB,2.40366972477064,ActivityB
35040,915558AZ,2022-01-19 00:00:00,Male,50-64,0.213903743315508,ActivityE,ActivityE,ActivityE,ActivityF,2.40366972477064,ActivityF
35041,915564AZ,2022-01-19 00:00:00,Female,30-39,0.508021390374332,ActivityB,ActivityB,ActivityB,ActivityB,2.40366972477064,ActivityB
35042,915566AZ,2022-01-19 00:00:00,Male,30-39,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityF,2.40366972477064,ActivityB
35043,915573AZ,2022-01-19 00:00:00,Male,30-39,0.294117647058823,ActivityB,ActivityA,ActivityF,ActivityB,2.40366972477064,ActivityB
35044,915574AZ,2022-01-19 00:00:00,Female,30-39,0.0267379679144385,ActivityE,ActivityF,ActivityE,ActivityE,2.40366972477064,ActivityA
35045,915578AZ,2022-01-19 00:00:00,Male,19-29,0.0802139037433155,ActivityA,ActivityD,ActivityB,ActivityA,2.40366972477064,ActivityD
35046,915580AZ,2022-01-19 00:00:00,Female,30-39,0.294117647058823,ActivityE,ActivityE,ActivityE,ActivityF,2.40366972477064,ActivityB
35047,915586AZ,2022-01-19 00:00:00,Female,40-49,0.588235294117647,ActivityB,ActivityD,ActivityD,ActivityD,2.40366972477064,ActivityD
35048,915591AZ,2022-01-19 00:00:00,Female,40-49,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityE,2.40366972477064,ActivityF
35049,915593AZ,2022-01-19 00:00:00,Female,19-29,0,ActivityB,ActivityA,ActivityD,ActivityA,2.40366972477064,ActivityD
35050,915610AZ,2022-01-19 00:00:00,Female,>64,0.106951871657754,ActivityD,ActivityD,ActivityD,ActivityD,2.40366972477064,ActivityD
35051,915615AZ,2022-01-19 00:00:00,Male,40-49,0.0267379679144385,ActivityB,ActivityB,ActivityB,ActivityB,2.40366972477064,ActivityB
35052,915616AZ,2022-01-19 00:00:00,Male,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,2.40366972477064,ActivityF
35053,915617AZ,2022-01-19 00:00:00,Male,50-64,0.0267379679144385,ActivityA,ActivityD,ActivityA,ActivityD,2.40366972477064,ActivityD
35054,915618AZ,2022-01-19 00:00:00,Male,19-29,0.294117647058823,ActivityD,ActivityD,ActivityD,ActivityD,2.40366972477064,ActivityD
35055,915620AZ,2022-01-19 00:00:00,Female,30-39,0.053475935828877,ActivityB,ActivityB,ActivityB,ActivityB,2.40366972477064,ActivityB
35056,915625AZ,2022-01-19 00:00:00,Female,40-49,0.240641711229946,ActivityA,ActivityD,ActivityD,ActivityD,2.40366972477064,ActivityD
35057,915636AZ,2022-01-19 00:00:00,Female,30-39,0.133689839572193,ActivityB,ActivityB,ActivityB,ActivityE,2.40366972477064,ActivityB
35058,915637AZ,2022-01-19 00:00:00,Male,30-39,0.106951871657754,ActivityB,ActivityB,ActivityB,ActivityD,2.40366972477064,ActivityB
35059,915644AZ,2022-01-19 00:00:00,Female,30-39,0.401069518716578,ActivityB,ActivityD,ActivityB,ActivityB,2.40366972477064,ActivityB
35060,915646AZ,2022-01-19 00:00:00,Female,40-49,0.133689839572193,ActivityD,ActivityD,ActivityD,ActivityB,2.40366972477064,ActivityD
35061,915649AZ,2022-01-19 00:00:00,Male,30-39,0.160427807486631,ActivityD,ActivityD,ActivityD,ActivityD,2.40366972477064,ActivityD
35062,915654AZ,2022-01-19 00:00:00,Female,19-29,0.106951871657754,ActivityA,ActivityE,ActivityE,ActivityA,2.40366972477064,ActivityB
35063,915667AZ,2022-01-19 00:00:00,Male,40-49,0,ActivityE,ActivityE,ActivityE,ActivityE,2.40366972477064,ActivityF
35064,915670AZ,2022-01-19 00:00:00,Male,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.40366972477064,ActivityF
35065,915672AZ,2022-01-19 00:00:00,Male,19-29,0.18716577540107,ActivityE,ActivityE,ActivityE,ActivityF,2.40366972477064,ActivityB
35066,915677AZ,2022-01-19 00:00:00,Female,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityF,ActivityA,2.40366972477064,ActivityD
35067,915678AZ,2022-01-19 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,2.40366972477064,ActivityF
35068,915684AZ,2022-01-19 00:00:00,Male,50-64,0.0267379679144385,ActivityE,ActivityE,ActivityF,ActivityE,2.40366972477064,ActivityA
35069,915692AZ,2022-01-19 00:00:00,Female,19-29,0.213903743315508,ActivityB,ActivityB,ActivityB,ActivityB,2.40366972477064,ActivityB
35070,915698AZ,2022-01-19 00:00:00,Male,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityE,2.40366972477064,ActivityA
35071,915701AZ,2022-01-19 00:00:00,Female,30-39,0.294117647058823,ActivityD,ActivityB,ActivityA,ActivityB,2.40366972477064,ActivityB
35072,915703AZ,2022-01-19 00:00:00,Male,19-29,0,ActivityE,ActivityE,ActivityF,ActivityB,2.40366972477064,ActivityB
35073,915706AZ,2022-01-20 00:00:00,Male,19-29,0.160427807486631,ActivityE,ActivityE,ActivityE,ActivityF,2.38532110091743,ActivityF
35074,915708AZ,2022-01-20 00:00:00,Female,19-29,0.0267379679144385,ActivityA,ActivityD,ActivityB,ActivityB,2.38532110091743,ActivityB
35075,915710AZ,2022-01-20 00:00:00,Male,19-29,0,ActivityE,ActivityE,ActivityF,ActivityE,2.38532110091743,ActivityA
35076,915713AZ,2022-01-20 00:00:00,Female,19-29,0.213903743315508,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35077,915719AZ,2022-01-20 00:00:00,Female,50-64,0.213903743315508,ActivityB,ActivityB,ActivityB,ActivityE,2.38532110091743,ActivityB
35078,915721AZ,2022-01-20 00:00:00,Female,19-29,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35079,915722AZ,2022-01-20 00:00:00,Male,>64,0.0802139037433155,ActivityB,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35080,915731AZ,2022-01-20 00:00:00,Female,30-39,0.0802139037433155,ActivityE,ActivityE,ActivityF,ActivityF,2.38532110091743,ActivityF
35081,915732AZ,2022-01-20 00:00:00,Male,50-64,0.0267379679144385,ActivityB,ActivityA,ActivityA,ActivityD,2.38532110091743,ActivityB
35082,915733AZ,2022-01-20 00:00:00,Female,30-39,0.240641711229946,ActivityE,ActivityE,ActivityA,ActivityB,2.38532110091743,ActivityB
35083,915739AZ,2022-01-20 00:00:00,Female,50-64,1.33689839572193,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityE
35084,915741AZ,2022-01-20 00:00:00,Male,50-64,0.0802139037433155,ActivityB,ActivityA,ActivityD,ActivityB,2.38532110091743,ActivityB
35085,915742AZ,2022-01-20 00:00:00,Female,40-49,0.0802139037433155,ActivityE,ActivityE,ActivityF,ActivityB,2.38532110091743,ActivityB
35086,915744AZ,2022-01-20 00:00:00,Female,30-39,0.320855614973262,ActivityD,ActivityD,ActivityD,ActivityB,2.38532110091743,ActivityD
35087,915747AZ,2022-01-20 00:00:00,Female,40-49,0.106951871657754,ActivityA,ActivityB,ActivityB,ActivityA,2.38532110091743,ActivityD
35088,915749AZ,2022-01-20 00:00:00,Female,19-29,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35089,915750AZ,2022-01-20 00:00:00,Male,30-39,0.160427807486631,ActivityB,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35090,915752AZ,2022-01-20 00:00:00,Female,30-39,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityE
35091,915759AZ,2022-01-20 00:00:00,Female,30-39,0.0267379679144385,ActivityB,ActivityB,ActivityE,ActivityE,2.38532110091743,ActivityB
35092,915776AZ,2022-01-20 00:00:00,Male,19-29,0.0802139037433155,ActivityE,ActivityA,ActivityE,ActivityE,2.38532110091743,ActivityA
35093,915779AZ,2022-01-20 00:00:00,Male,30-39,1.20320855614973,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35094,915785AZ,2022-01-20 00:00:00,Female,40-49,0,ActivityF,ActivityD,ActivityF,ActivityC,2.38532110091743,ActivityC
35095,915798AZ,2022-01-20 00:00:00,Male,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35096,915809AZ,2022-01-20 00:00:00,Male,50-64,0.481283422459893,ActivityB,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35097,915814AZ,2022-01-20 00:00:00,Female,30-39,0.053475935828877,ActivityF,ActivityE,ActivityE,ActivityA,2.38532110091743,ActivityB
35098,915832AZ,2022-01-20 00:00:00,Female,19-29,0.160427807486631,ActivityA,ActivityD,ActivityB,ActivityB,2.38532110091743,ActivityB
35099,915848AZ,2022-01-20 00:00:00,Female,50-64,0.0267379679144385,ActivityD,ActivityA,ActivityD,ActivityB,2.38532110091743,ActivityB
35100,915849AZ,2022-01-20 00:00:00,Female,50-64,0,ActivityE,ActivityE,ActivityF,ActivityA,2.38532110091743,ActivityD
35101,915851AZ,2022-01-20 00:00:00,Female,30-39,0.133689839572193,ActivityE,ActivityF,ActivityA,ActivityE,2.38532110091743,ActivityE
35102,915852AZ,2022-01-20 00:00:00,Male,40-49,0.374331550802139,ActivityE,ActivityE,ActivityA,ActivityB,2.38532110091743,ActivityB
35103,915859AZ,2022-01-20 00:00:00,Female,>64,0.0802139037433155,ActivityD,ActivityB,ActivityB,ActivityA,2.38532110091743,ActivityD
35104,915866AZ,2022-01-20 00:00:00,Female,40-49,0.240641711229946,ActivityB,ActivityD,ActivityD,ActivityB,2.38532110091743,ActivityB
35105,915871AZ,2022-01-20 00:00:00,Female,50-64,0.160427807486631,ActivityB,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35106,915881AZ,2022-01-20 00:00:00,Male,19-29,0.294117647058823,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35107,915882AZ,2022-01-20 00:00:00,Male,30-39,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35108,915892AZ,2022-01-20 00:00:00,Male,40-49,0.160427807486631,ActivityF,ActivityB,ActivityE,ActivityF,2.38532110091743,ActivityF
35109,915894AZ,2022-01-20 00:00:00,Male,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityF,2.38532110091743,ActivityB
35110,915896AZ,2022-01-20 00:00:00,Male,19-29,0.160427807486631,ActivityE,ActivityE,ActivityE,ActivityA,2.38532110091743,ActivityF
35111,915900AZ,2022-01-20 00:00:00,Female,30-39,0.0802139037433155,ActivityB,ActivityC,ActivityF,ActivityB,2.38532110091743,ActivityB
35112,915902AZ,2022-01-20 00:00:00,Male,30-39,0.320855614973262,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35113,915903AZ,2022-01-20 00:00:00,Female,40-49,0.106951871657754,ActivityF,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35114,915906AZ,2022-01-20 00:00:00,Female,40-49,0,ActivityF,ActivityB,ActivityA,ActivityD,2.38532110091743,ActivityD
35115,915910AZ,2022-01-20 00:00:00,Female,19-29,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35116,915916AZ,2022-01-20 00:00:00,Female,40-49,0.0802139037433155,ActivityB,ActivityB,ActivityE,ActivityE,2.38532110091743,ActivityB
35117,915923AZ,2022-01-20 00:00:00,Female,40-49,0,ActivityA,ActivityD,ActivityA,ActivityD,2.38532110091743,ActivityD
35118,915926AZ,2022-01-20 00:00:00,Female,19-29,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityA
35119,915942AZ,2022-01-20 00:00:00,Male,40-49,0.294117647058823,ActivityE,ActivityE,ActivityE,ActivityD,2.38532110091743,ActivityB
35120,915951AZ,2022-01-20 00:00:00,Male,19-29,2.86096256684492,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35121,915954AZ,2022-01-20 00:00:00,Female,>64,0.160427807486631,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35122,915972AZ,2022-01-20 00:00:00,Male,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35123,915991AZ,2022-01-20 00:00:00,Female,30-39,0.828877005347593,ActivityC,ActivityC,ActivityE,ActivityD,2.38532110091743,ActivityB
35124,915997AZ,2022-01-20 00:00:00,Male,19-29,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityA,2.38532110091743,ActivityB
35125,916008AZ,2022-01-20 00:00:00,Male,40-49,0.267379679144385,ActivityE,ActivityA,ActivityE,ActivityE,2.38532110091743,ActivityA
35126,916010AZ,2022-01-20 00:00:00,Female,40-49,0.213903743315508,ActivityB,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35127,916011AZ,2022-01-20 00:00:00,Female,40-49,0.106951871657754,ActivityB,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35128,916014AZ,2022-01-20 00:00:00,Male,40-49,0.053475935828877,ActivityF,ActivityB,ActivityB,ActivityD,2.38532110091743,ActivityB
35129,916018AZ,2022-01-20 00:00:00,Male,40-49,0,ActivityA,ActivityD,ActivityA,ActivityD,2.38532110091743,ActivityF
35130,916022AZ,2022-01-20 00:00:00,Male,40-49,0.160427807486631,ActivityB,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35131,916029AZ,2022-01-20 00:00:00,Female,40-49,0.106951871657754,ActivityB,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35132,916045AZ,2022-01-20 00:00:00,Female,40-49,0.133689839572193,ActivityB,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35133,916051AZ,2022-01-20 00:00:00,Male,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35134,916055AZ,2022-01-20 00:00:00,Female,40-49,0.0267379679144385,ActivityB,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35135,916056AZ,2022-01-20 00:00:00,Female,30-39,0.374331550802139,ActivityE,ActivityA,ActivityE,ActivityE,2.38532110091743,ActivityE
35136,916057AZ,2022-01-20 00:00:00,Male,19-29,0.160427807486631,ActivityA,ActivityD,ActivityB,ActivityB,2.38532110091743,ActivityB
35137,916058AZ,2022-01-20 00:00:00,Female,30-39,0.160427807486631,ActivityB,ActivityF,ActivityB,ActivityB,2.38532110091743,ActivityB
35138,916059AZ,2022-01-20 00:00:00,Male,50-64,0.0267379679144385,ActivityD,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35139,916069AZ,2022-01-20 00:00:00,Female,50-64,0.160427807486631,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35140,916070AZ,2022-01-20 00:00:00,Female,30-39,0.053475935828877,ActivityB,ActivityB,ActivityA,ActivityD,2.38532110091743,ActivityB
35141,916102AZ,2022-01-20 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35142,916105AZ,2022-01-20 00:00:00,Female,40-49,0,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35143,916120AZ,2022-01-20 00:00:00,Female,40-49,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35144,916150AZ,2022-01-20 00:00:00,Female,30-39,0.508021390374332,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityE
35145,916164AZ,2022-01-20 00:00:00,Female,30-39,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityB,2.38532110091743,ActivityB
35146,916166AZ,2022-01-20 00:00:00,Female,19-29,0.775401069518717,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35147,916176AZ,2022-01-20 00:00:00,Male,40-49,0.481283422459893,ActivityB,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35148,916177AZ,2022-01-20 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35149,916179AZ,2022-01-20 00:00:00,Male,19-29,0.106951871657754,ActivityE,ActivityA,ActivityB,ActivityB,2.38532110091743,ActivityB
35150,916188AZ,2022-01-20 00:00:00,Male,30-39,0.053475935828877,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35151,916190AZ,2022-01-20 00:00:00,Male,>64,0.053475935828877,ActivityE,ActivityE,ActivityF,ActivityA,2.38532110091743,ActivityA
35152,916204AZ,2022-01-20 00:00:00,Female,19-29,0.427807486631016,ActivityB,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35153,916218AZ,2022-01-20 00:00:00,Female,19-29,0.267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35154,916219AZ,2022-01-20 00:00:00,Male,19-29,0.0267379679144385,ActivityA,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityF
35155,916220AZ,2022-01-20 00:00:00,Female,50-64,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35156,916224AZ,2022-01-20 00:00:00,Male,40-49,0.0267379679144385,ActivityE,ActivityF,ActivityA,ActivityA,2.38532110091743,ActivityD
35157,916225AZ,2022-01-20 00:00:00,Male,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35158,916226AZ,2022-01-20 00:00:00,Female,19-29,0.133689839572193,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35159,916267AZ,2022-01-20 00:00:00,Male,50-64,0.267379679144385,ActivityD,ActivityD,ActivityC,ActivityD,2.38532110091743,ActivityD
35160,916275AZ,2022-01-20 00:00:00,Female,50-64,0.267379679144385,ActivityD,ActivityD,ActivityB,ActivityD,2.38532110091743,ActivityD
35161,916286AZ,2022-01-20 00:00:00,Female,50-64,0.053475935828877,ActivityF,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35162,916302AZ,2022-01-20 00:00:00,Female,50-64,0.267379679144385,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35163,916307AZ,2022-01-20 00:00:00,Male,40-49,0.240641711229946,ActivityB,ActivityB,ActivityA,ActivityC,2.38532110091743,ActivityB
35164,916312AZ,2022-01-20 00:00:00,Female,50-64,0.053475935828877,ActivityE,ActivityE,ActivityA,ActivityA,2.38532110091743,ActivityD
35165,916317AZ,2022-01-20 00:00:00,Female,19-29,0.508021390374332,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35166,916330AZ,2022-01-20 00:00:00,Female,40-49,0.133689839572193,ActivityB,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35167,916347AZ,2022-01-20 00:00:00,Male,50-64,0.0267379679144385,ActivityB,ActivityA,ActivityA,ActivityB,2.38532110091743,ActivityB
35168,916352AZ,2022-01-20 00:00:00,Male,19-29,0,ActivityE,ActivityE,ActivityA,ActivityE,2.38532110091743,ActivityA
35169,916366AZ,2022-01-20 00:00:00,Female,30-39,0.213903743315508,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35170,916367AZ,2022-01-20 00:00:00,Female,19-29,0.427807486631016,ActivityB,ActivityB,ActivityE,ActivityE,2.38532110091743,ActivityB
35171,916375AZ,2022-01-20 00:00:00,Male,40-49,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35172,916383AZ,2022-01-20 00:00:00,Male,>64,0,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35173,916389AZ,2022-01-20 00:00:00,Female,19-29,0.294117647058823,ActivityB,ActivityD,ActivityD,ActivityB,2.38532110091743,ActivityB
35174,916393AZ,2022-01-20 00:00:00,Male,40-49,0.240641711229946,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35175,916400AZ,2022-01-20 00:00:00,Female,30-39,0.374331550802139,ActivityB,ActivityA,ActivityE,ActivityE,2.38532110091743,ActivityE
35176,916407AZ,2022-01-20 00:00:00,Male,19-29,0.106951871657754,ActivityE,ActivityE,ActivityA,ActivityD,2.38532110091743,ActivityF
35177,916408AZ,2022-01-20 00:00:00,Female,>64,0.18716577540107,ActivityB,ActivityB,ActivityE,ActivityD,2.38532110091743,ActivityB
35178,916420AZ,2022-01-20 00:00:00,Male,19-29,0,ActivityE,ActivityE,ActivityE,ActivityA,2.38532110091743,ActivityB
35179,916425AZ,2022-01-20 00:00:00,Female,40-49,0.374331550802139,ActivityB,ActivityB,ActivityB,ActivityB,2.38532110091743,ActivityB
35180,916426AZ,2022-01-20 00:00:00,Male,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35181,916450AZ,2022-01-20 00:00:00,Female,50-64,0.989304812834225,ActivityF,ActivityE,ActivityE,ActivityB,2.38532110091743,ActivityB
35182,916455AZ,2022-01-20 00:00:00,Female,40-49,0.053475935828877,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35183,916461AZ,2022-01-20 00:00:00,Male,19-29,0.106951871657754,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35184,916486AZ,2022-01-20 00:00:00,Female,50-64,0.133689839572193,ActivityD,ActivityD,ActivityD,ActivityE,2.38532110091743,ActivityD
35185,916488AZ,2022-01-20 00:00:00,Female,19-29,0,ActivityB,ActivityA,ActivityD,ActivityF,2.38532110091743,ActivityB
35186,916490AZ,2022-01-20 00:00:00,Female,19-29,0.748663101604278,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35187,916502AZ,2022-01-20 00:00:00,Male,19-29,0.668449197860963,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityE
35188,916508AZ,2022-01-20 00:00:00,Female,40-49,0.53475935828877,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35189,916509AZ,2022-01-20 00:00:00,Male,>64,0,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35190,916515AZ,2022-01-20 00:00:00,Female,30-39,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityE
35191,916517AZ,2022-01-20 00:00:00,Male,40-49,0.0802139037433155,ActivityD,ActivityD,ActivityA,ActivityD,2.38532110091743,ActivityD
35192,916520AZ,2022-01-20 00:00:00,Female,40-49,0.401069518716578,ActivityE,ActivityB,ActivityE,ActivityE,2.38532110091743,ActivityE
35193,916528AZ,2022-01-20 00:00:00,Male,30-39,0,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35194,916545AZ,2022-01-20 00:00:00,Female,40-49,0.213903743315508,ActivityE,ActivityA,ActivityE,ActivityE,2.38532110091743,ActivityE
35195,916553AZ,2022-01-20 00:00:00,Male,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35196,916572AZ,2022-01-20 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,2.38532110091743,ActivityF
35197,916579AZ,2022-01-20 00:00:00,Male,>64,0,ActivityD,ActivityA,ActivityB,ActivityB,2.38532110091743,ActivityB
35198,916582AZ,2022-01-20 00:00:00,Female,40-49,0.267379679144385,ActivityD,ActivityD,ActivityD,ActivityD,2.38532110091743,ActivityD
35199,916589AZ,2022-01-20 00:00:00,Male,19-29,0.0267379679144385,ActivityE,ActivityB,ActivityB,ActivityA,2.38532110091743,ActivityB
